item_id,text,keywords,proposition_id,dependency,category_broad,category_detailed,tuple,question_natural_language
diffusiondb22,"an intricately detailed character drawing by Bastien Lecouffe Deharme featuring an elderly gentleman with long, flowing grey hair. He possesses majestic, large grey wings that extend from his back, conveying both wisdom and strength. The refinement of the character is further accentuated by a polished monocle nestled over one keen eye, and he is dressed in sophisticated attire that hints at a bygone era of elegance.",,9,4,attribute,size,"attribute - size (gentleman's wings, large)",Are the gentleman's wings large?
diffusiondb22,"an intricately detailed character drawing by Bastien Lecouffe Deharme featuring an elderly gentleman with long, flowing grey hair. He possesses majestic, large grey wings that extend from his back, conveying both wisdom and strength. The refinement of the character is further accentuated by a polished monocle nestled over one keen eye, and he is dressed in sophisticated attire that hints at a bygone era of elegance.",,10,5,attribute,other,"attribute - other (gentleman's monocle, polished)",Is the gentleman's monocle polished?
whoops4,"A striking orca whale is seen gliding through the blue waters of the Nile River, its black and white pattern contrasting vividly against the river's hues. In the background, the ancient silhouette of an Egyptian pyramid looms, its sandy beige stones bathed in the sunlight. The surface of the water ripples lightly as the majestic creature navigates the unusual setting, with palm trees and desert landscapes visible on the riverbanks.",,1,0,entity,whole,entity - whole (orca whale),Is there an orca whale?
whoops4,"A striking orca whale is seen gliding through the blue waters of the Nile River, its black and white pattern contrasting vividly against the river's hues. In the background, the ancient silhouette of an Egyptian pyramid looms, its sandy beige stones bathed in the sunlight. The surface of the water ripples lightly as the majestic creature navigates the unusual setting, with palm trees and desert landscapes visible on the riverbanks.",,2,0,entity,whole,entity - whole (Nile River),Is there the Nile River?
whoops4,"A striking orca whale is seen gliding through the blue waters of the Nile River, its black and white pattern contrasting vividly against the river's hues. In the background, the ancient silhouette of an Egyptian pyramid looms, its sandy beige stones bathed in the sunlight. The surface of the water ripples lightly as the majestic creature navigates the unusual setting, with palm trees and desert landscapes visible on the riverbanks.",,3,0,entity,whole,entity - whole (Egyptian pyramid),Is there an Egyptian pyramid?
whoops4,"A striking orca whale is seen gliding through the blue waters of the Nile River, its black and white pattern contrasting vividly against the river's hues. In the background, the ancient silhouette of an Egyptian pyramid looms, its sandy beige stones bathed in the sunlight. The surface of the water ripples lightly as the majestic creature navigates the unusual setting, with palm trees and desert landscapes visible on the riverbanks.",,4,1,entity,part,entity - part (orca whale's pattern),Does the orca whale have a pattern?
whoops4,"A striking orca whale is seen gliding through the blue waters of the Nile River, its black and white pattern contrasting vividly against the river's hues. In the background, the ancient silhouette of an Egyptian pyramid looms, its sandy beige stones bathed in the sunlight. The surface of the water ripples lightly as the majestic creature navigates the unusual setting, with palm trees and desert landscapes visible on the riverbanks.",,5,1,attribute,color,"attribute - color (orca whale, black and white)",Is the orca whale black and white?
whoops4,"A striking orca whale is seen gliding through the blue waters of the Nile River, its black and white pattern contrasting vividly against the river's hues. In the background, the ancient silhouette of an Egyptian pyramid looms, its sandy beige stones bathed in the sunlight. The surface of the water ripples lightly as the majestic creature navigates the unusual setting, with palm trees and desert landscapes visible on the riverbanks.",,6,2,attribute,color,"attribute - color (Nile River, blue)",Are the waters of the Nile River blue?
whoops4,"A striking orca whale is seen gliding through the blue waters of the Nile River, its black and white pattern contrasting vividly against the river's hues. In the background, the ancient silhouette of an Egyptian pyramid looms, its sandy beige stones bathed in the sunlight. The surface of the water ripples lightly as the majestic creature navigates the unusual setting, with palm trees and desert landscapes visible on the riverbanks.",,7,3,attribute,color,"attribute - color (Egyptian pyramid, sandy beige)",Is the Egyptian pyramid sandy beige?
whoops4,"A striking orca whale is seen gliding through the blue waters of the Nile River, its black and white pattern contrasting vividly against the river's hues. In the background, the ancient silhouette of an Egyptian pyramid looms, its sandy beige stones bathed in the sunlight. The surface of the water ripples lightly as the majestic creature navigates the unusual setting, with palm trees and desert landscapes visible on the riverbanks.",,8,2,attribute,texture,"attribute - texture (water, rippled)",Is the water's surface rippled?
whoops4,"A striking orca whale is seen gliding through the blue waters of the Nile River, its black and white pattern contrasting vividly against the river's hues. In the background, the ancient silhouette of an Egyptian pyramid looms, its sandy beige stones bathed in the sunlight. The surface of the water ripples lightly as the majestic creature navigates the unusual setting, with palm trees and desert landscapes visible on the riverbanks.",,9,1,entity,state,"entity - state (orca whale, gliding)",Is the orca whale gliding?
whoops4,"A striking orca whale is seen gliding through the blue waters of the Nile River, its black and white pattern contrasting vividly against the river's hues. In the background, the ancient silhouette of an Egyptian pyramid looms, its sandy beige stones bathed in the sunlight. The surface of the water ripples lightly as the majestic creature navigates the unusual setting, with palm trees and desert landscapes visible on the riverbanks.",,10,"1,2",relation,spatial,"relation - spatial (orca whale, Nile River, in)",Is the orca whale in the Nile River?
midjourney28,"A vintage full-page schematic drawing of a virtual reality headset from the 1800s, rendered in precise, symmetrical line art occupies the gray paper. The intricate details of the design are captured in the fine lines and annotations that fill the page. Surrounding the central image, there are smaller diagrams and text that provide additional explanations and specifications for the headset's components.",,1,0,entity,whole,entity - whole (schematic drawing),Is there a schematic drawing?
midjourney28,"A vintage full-page schematic drawing of a virtual reality headset from the 1800s, rendered in precise, symmetrical line art occupies the gray paper. The intricate details of the design are captured in the fine lines and annotations that fill the page. Surrounding the central image, there are smaller diagrams and text that provide additional explanations and specifications for the headset's components.",,2,1,entity,whole,entity - whole (virtual reality headset),Is the drawing of a virtual reality headset?
